record_id,speaker,speaker_organization,document_symbol,date,sg_number,year,month,day,body,sub_body,doc_number,doc_type,add_part,file_prefix,file_name_pdf,record_id_document,document_symbol_found,lang_field,doc_url,date_document,text_based,two_column_layout,left_column_french,starting_page
832101,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1678,1972-11-28,4,1972,11,28,S,,,PV.1678,,S_1972_PV.1678_,S_1972_PV.1678_speeches.pdf,488765.0,S/PV.1678,English,https://digitallibrary.un.org/record/488765/files/S_PV-1678-EN.pdf,1972-11-28,False,True,False,3
827479,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1695,1973-03-15,4,1973,3,15,S,,,PV.1695,,S_1973_PV.1695_,S_1973_PV.1695_speeches.pdf,558138.0,S/PV.1695,English,https://digitallibrary.un.org/record/558138/files/S_PV.1695-EN.pdf,1973-03-15,False,True,False,3
827480,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1701,1973-03-20,4,1973,3,20,S,,,PV.1701,,S_1973_PV.1701_,S_1973_PV.1701_speeches.pdf,579158.0,S/PV.1701,English,https://digitallibrary.un.org/record/579158/files/S_PV-1701-EN.pdf,1973-03-20,False,True,False,3
827481,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1703,1973-03-21,4,1973,3,21,S,,,PV.1703,,S_1973_PV.1703_,S_1973_PV.1703_speeches.pdf,579159.0,S/PV.1703,English,https://digitallibrary.un.org/record/579159/files/S_PV.1703-EN.pdf,1973-03-21,False,True,False,3
827466,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1710,1973-04-20,4,1973,4,20,S,,,PV.1710,,S_1973_PV.1710_,S_1973_PV.1710_speeches.pdf,579177.0,S/PV.1710,English,https://digitallibrary.un.org/record/579177/files/S_PV-1710-EN.pdf,1973-04-20,False,True,False,3
827476,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1717,1973-06-06,4,1973,6,6,S,,,PV.1717,,S_1973_PV.1717_,S_1973_PV.1717_speeches.pdf,93413.0,S/PV.1717,English,https://digitallibrary.un.org/record/93413/files/S_PV-1717-EN.pdf,1973-06-06,False,True,False,3
827475,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1721,1973-06-11,4,1973,6,11,S,,,PV.1721,,S_1973_PV.1721_,S_1973_PV.1721_speeches.pdf,15881.0,S/PV.1721,English,https://digitallibrary.un.org/record/15881/files/S_PV-1721-EN.pdf,1973-06-11,False,True,False,3
827474,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1725,1973-06-14,4,1973,6,14,S,,,PV.1725,,S_1973_PV.1725_,S_1973_PV.1725_speeches.pdf,15883.0,S/PV.1725,English,https://digitallibrary.un.org/record/15883/files/S_PV-1725-EN.pdf,1973-06-14,False,True,False,3
827473,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1744,1973-10-09,4,1973,10,9,S,,,PV.1744,,S_1973_PV.1744_,S_1973_PV.1744_speeches.pdf,13904.0,S/PV.1744,English,https://digitallibrary.un.org/record/13904/files/S_PV-1744-EN.pdf,1973-10-09,False,True,False,3
827472,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1745,1973-10-11,4,1973,10,11,S,,,PV.1745,,S_1973_PV.1745_,S_1973_PV.1745_speeches.pdf,13905.0,S/PV.1745,English,https://digitallibrary.un.org/record/13905/files/S_PV-1745-EN.pdf,1973-10-11,False,True,False,3
827471,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1748,1973-10-23,4,1973,10,23,S,,,PV.1748,,S_1973_PV.1748_,S_1973_PV.1748_speeches.pdf,15889.0,S/PV.1748,English,https://digitallibrary.un.org/record/15889/files/S_PV-1748-EN.pdf,1973-10-23,False,True,False,3
827470,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1749,1973-10-24,4,1973,10,24,S,,,PV.1749,,S_1973_PV.1749_,S_1973_PV.1749_speeches.pdf,13907.0,S/PV.1749,English,https://digitallibrary.un.org/record/13907/files/S_PV-1749-EN.pdf,1973-10-24,False,True,False,3
827469,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1750,1973-10-25,4,1973,10,25,S,,,PV.1750,,S_1973_PV.1750_,S_1973_PV.1750_speeches.pdf,13908.0,S/PV.1750,English,https://digitallibrary.un.org/record/13908/files/S_PV-1750-EN.pdf,1973-10-25,False,True,False,3
827468,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1751,1973-10-26,4,1973,10,26,S,,,PV.1751,,S_1973_PV.1751_,S_1973_PV.1751_speeches.pdf,13909.0,S/PV.1751,English,https://digitallibrary.un.org/record/13909/files/S_PV-1751-EN.pdf,1973-10-26,False,True,False,3
827467,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1754,1973-11-02,4,1973,11,2,S,,,PV.1754,,S_1973_PV.1754_,S_1973_PV.1754_speeches.pdf,15891.0,S/PV.1754,English,https://digitallibrary.un.org/record/15891/files/S_PV-1754-EN.pdf,1973-11-02,False,True,False,3
827478,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1756,1973-12-10,4,1973,12,10,S,,,PV.1756,,S_1973_PV.1756_,S_1973_PV.1756_speeches.pdf,15893.0,S/PV.1756,English,https://digitallibrary.un.org/record/15893/files/S_PV-1756-EN.pdf,1973-12-10,False,True,False,3
827465,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1759,1973-12-14,4,1973,12,14,S,,,PV.1759,,S_1973_PV.1759_,S_1973_PV.1759_speeches.pdf,13910.0,S/PV.1759,English,https://digitallibrary.un.org/record/13910/files/S_PV-1759-EN.pdf,1973-12-14,False,True,False,3
825745,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1773,1974-05-30,4,1974,5,30,S,,,PV.1773,,S_1974_PV.1773_,S_1974_PV.1773_speeches.pdf,45644.0,S/PV.1773,English,https://digitallibrary.un.org/record/45644/files/S_PV-1773-EN.pdf,1974-05-30,False,True,False,3
825746,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1774,1974-05-31,4,1974,5,31,S,,,PV.1774,,S_1974_PV.1774_,S_1974_PV.1774_speeches.pdf,54806.0,S/PV.1774,English,https://digitallibrary.un.org/record/54806/files/S_PV-1774-EN.pdf,1974-05-31,False,True,False,3
826009,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1779,1974-07-16,4,1974,7,16,S,,,PV.1779,,S_1974_PV.1779_,S_1974_PV.1779_speeches.pdf,45645.0,S/PV.1779,English,https://digitallibrary.un.org/record/45645/files/S_PV-1779-EN.pdf,1974-07-16,False,True,False,3
826010,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1781,1974-07-20,4,1974,7,20,S,,,PV.1781,,S_1974_PV.1781_,S_1974_PV.1781_speeches.pdf,47133.0,S/PV.1781,English,https://digitallibrary.un.org/record/47133/files/S_PV-1781-EN.pdf,1974-07-20,False,True,False,3
826011,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1782,1974-07-22,4,1974,7,22,S,,,PV.1782,,S_1974_PV.1782_,S_1974_PV.1782_speeches.pdf,47134.0,S/PV.1782,English,https://digitallibrary.un.org/record/47134/files/S_PV-1782andCorr-1-EN.pdf,1974-07-22,False,True,False,3
826012,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1783,1974-07-23,4,1974,7,23,S,,,PV.1783,,S_1974_PV.1783_,S_1974_PV.1783_speeches.pdf,523187.0,S/PV.1783,English,https://digitallibrary.un.org/record/523187/files/S_PV-1783-EN.pdf,1974-07-23,False,True,False,3
826013,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1784,1974-07-24,4,1974,7,24,S,,,PV.1784,,S_1974_PV.1784_,S_1974_PV.1784_speeches.pdf,45646.0,S/PV.1784,English,https://digitallibrary.un.org/record/45646/files/S_PV-1784-EN.pdf,1974-07-24,False,True,False,3
826014,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1785,1974-07-27,4,1974,7,27,S,,,PV.1785,,S_1974_PV.1785_,S_1974_PV.1785_speeches.pdf,45647.0,S/PV.1785,English,https://digitallibrary.un.org/record/45647/files/S_PV-1785-EN.pdf,1974-07-27,False,True,False,3
826015,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1787,1974-07-29,4,1974,7,29,S,,,PV.1787,,S_1974_PV.1787_,S_1974_PV.1787_speeches.pdf,54459.0,S/PV.1787,English,https://digitallibrary.un.org/record/54459/files/S_PV-1787-EN.pdf,1974-07-29,False,True,False,3
826016,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1788,1974-07-31,4,1974,7,31,S,,,PV.1788,,S_1974_PV.1788_,S_1974_PV.1788_speeches.pdf,47136.0,S/PV.1788,English,https://digitallibrary.un.org/record/47136/files/S_PV.1788-EN.pdf,1974-07-21,False,True,False,3
826017,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1789,1974-08-01,4,1974,8,1,S,,,PV.1789,,S_1974_PV.1789_,S_1974_PV.1789_speeches.pdf,54807.0,S/PV.1789,English,https://digitallibrary.un.org/record/54807/files/S_PV-1789-EN.pdf,1974-08-01,False,True,False,3
826018,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1793,1974-08-15,4,1974,8,15,S,,,PV.1793,,S_1974_PV.1793_,S_1974_PV.1793_speeches.pdf,47137.0,S/PV.1793,English,https://digitallibrary.un.org/record/47137/files/S_PV-1793-EN.pdf,1974-08-15,False,True,False,3
826019,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1794,1974-08-16,4,1974,8,16,S,,,PV.1794,,S_1974_PV.1794_,S_1974_PV.1794_speeches.pdf,54809.0,S/PV.1794,English,https://digitallibrary.un.org/record/54809/files/S_PV-1794-EN.pdf,1974-08-16,False,True,False,3
825747,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1799,1974-10-23,4,1974,10,23,S,,,PV.1799,,S_1974_PV.1799_,S_1974_PV.1799_speeches.pdf,54811.0,S/PV.1799,English,https://digitallibrary.un.org/record/54811/files/S_PV-1799-EN.pdf,1974-10-23,False,True,False,3
825748,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1809,1974-11-29,4,1974,11,29,S,,,PV.1809,,S_1974_PV.1809_,S_1974_PV.1809_speeches.pdf,54818.0,S/PV.1809,English,https://digitallibrary.un.org/record/54818/files/S_PV-1809-EN.pdf,1974-11-29,False,True,False,3
826020,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1810,1974-12-13,4,1974,12,13,S,,,PV.1810,,S_1974_PV.1810_,S_1974_PV.1810_speeches.pdf,54819.0,S/PV.1810,English,https://digitallibrary.un.org/record/54819/files/S_PV-1810-EN.pdf,1974-12-13,False,True,False,3
823132,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1814,1975-02-21,4,1975,2,21,S,,,PV.1814,,S_1975_PV.1814_,S_1975_PV.1814_speeches.pdf,53977.0,S/PV.1814,English,https://digitallibrary.un.org/record/53977/files/S_PV-1814-EN.pdf,1975-02-21,False,True,False,3
823133,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1830,1975-06-13,4,1975,6,13,S,,,PV.1830,,S_1975_PV.1830_,S_1975_PV.1830_speeches.pdf,63269.0,S/PV.1830,English,https://digitallibrary.un.org/record/63269/files/S_PV-1830-EN.pdf,1975-06-13,False,True,False,3
823591,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1833,1975-07-24,4,1975,7,24,S,,,PV.1833,,S_1975_PV.1833_,S_1975_PV.1833_speeches.pdf,63272.0,S/PV.1833,English,https://digitallibrary.un.org/record/63272/files/S_PV-1833-EN.pdf,1975-07-24,False,True,False,3
823592,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1851,1975-10-23,4,1975,10,23,S,,,PV.1851,,S_1975_PV.1851_,S_1975_PV.1851_speeches.pdf,62551.0,S/PV.1851,English,https://digitallibrary.un.org/record/62551/files/S_PV-1851-EN.pdf,1975-10-23,False,True,False,3
822312,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1852,1975-11-02,4,1975,11,2,S,,,PV.1852,,S_1975_PV.1852_,S_1975_PV.1852_speeches.pdf,62552.0,S/PV.1852,English,https://digitallibrary.un.org/record/62552/files/S_PV-1852-EN.pdf,1975-11-02,False,True,False,3
822313,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1854,1975-11-06,4,1975,11,6,S,,,PV.1854,,S_1975_PV.1854_,S_1975_PV.1854_speeches.pdf,62554.0,S/PV.1854,English,https://digitallibrary.un.org/record/62554/files/S_PV-1854-EN.pdf,1975-11-06,False,True,False,3
823593,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1856,1975-11-30,4,1975,11,30,S,,,PV.1856,,S_1975_PV.1856_,S_1975_PV.1856_speeches.pdf,62556.0,S/PV.1856,English,https://digitallibrary.un.org/record/62556/files/S_PV-1856-EN.pdf,1975-11-30,False,True,False,3
823134,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1863,1975-12-13,4,1975,12,13,S,,,PV.1863,,S_1975_PV.1863_,S_1975_PV.1863_speeches.pdf,70857.0,S/PV.1863,English,https://digitallibrary.un.org/record/70857/files/S_PV-1863-EN.pdf,1975-12-13,False,True,False,3
819011,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1870,1976-01-12,4,1976,1,12,S,,,PV.1870,,S_1976_PV.1870_,S_1976_PV.1870_speeches.pdf,70861.0,S/PV.1870,English,https://digitallibrary.un.org/record/70861/files/S_PV-1870-EN.pdf,1976-01-12,False,True,False,3
818704,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1879,1976-01-26,4,1976,1,26,S,,,PV.1879,,S_1976_PV.1879_,S_1976_PV.1879_speeches.pdf,70870.0,S/PV.1879,English,https://digitallibrary.un.org/record/70870/files/S_PV.1879-EN.pdf,1976-01-26,False,True,False,3
819015,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1892,1976-03-17,4,1976,3,17,S,,,PV.1892,,S_1976_PV.1892_,S_1976_PV.1892_speeches.pdf,70883.0,S/PV.1892,English,https://digitallibrary.un.org/record/70883/files/S_PV-1892-EN.pdf,1976-03-17,False,True,False,3
818703,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1923,1976-05-28,4,1976,5,28,S,,,PV.1923,,S_1976_PV.1923_,S_1976_PV.1923_speeches.pdf,73016.0,S/PV.1923,English,https://digitallibrary.un.org/record/73016/files/S_PV-1923-EN.pdf,1976-05-28,False,True,False,3
819012,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1927,1976-06-15,4,1976,6,15,S,,,PV.1927,,S_1976_PV.1927_,S_1976_PV.1927_speeches.pdf,88797.0,S/PV.1927,English,https://digitallibrary.un.org/record/88797/files/S_PV-1927-EN.pdf,1976-06-15,False,True,False,3
818705,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1939,1976-07-09,4,1976,7,9,S,,,PV.1939,,S_1976_PV.1939_,S_1976_PV.1939_speeches.pdf,86947.0,S/PV.1939,English,https://digitallibrary.un.org/record/86947/files/S_PV-1939-EN.pdf,1976-07-09,False,True,False,3
819010,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1955,1976-09-10,4,1976,9,10,S,,,PV.1955,,S_1976_PV.1955_,S_1976_PV.1955_speeches.pdf,86959.0,S/PV.1955,English,https://digitallibrary.un.org/record/86959/files/S_PV-1955-EN.pdf,1976-09-10,False,True,False,3
818702,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1964,1976-10-22,4,1976,10,22,S,,,PV.1964,,S_1976_PV.1964_,S_1976_PV.1964_speeches.pdf,86963.0,S/PV.1964,English,https://digitallibrary.un.org/record/86963/files/S_PV-1964-EN.pdf,1976-10-22,False,True,False,3
819013,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1979,1976-12-14,4,1976,12,14,S,,,PV.1979,,S_1976_PV.1979_,S_1976_PV.1979_speeches.pdf,86968.0,S/PV.1979,English,https://digitallibrary.un.org/record/86968/files/S_PV-1979-EN.pdf,1976-12-14,False,True,False,3
819014,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1980,1976-12-15,4,1976,12,15,S,,,PV.1980,,S_1976_PV.1980_,S_1976_PV.1980_speeches.pdf,86969.0,S/PV.1980,English,https://digitallibrary.un.org/record/86969/files/S_PV-1980-EN.pdf,1976-12-15,False,True,False,3
816345,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1985,1977-01-14,4,1977,1,14,S,,,PV.1985,,S_1977_PV.1985_,S_1977_PV.1985_speeches.pdf,224217.0,S/PV.1985,English,https://digitallibrary.un.org/record/224217/files/S_PV-1985-EN.pdf,1977-01-14,False,True,False,3
816412,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1993,1977-03-25,4,1977,3,25,S,,,PV.1993,,S_1977_PV.1993_,S_1977_PV.1993_speeches.pdf,224225.0,S/PV.1993,English,https://digitallibrary.un.org/record/224225/files/S_PV-1993-EN.pdf,1977-03-25,False,True,False,3
816463,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2007,1977-05-24,4,1977,5,24,S,,,PV.2007,,S_1977_PV.2007_,S_1977_PV.2007_speeches.pdf,224239.0,S/PV.2007,English,https://digitallibrary.un.org/record/224239/files/S_PV-2007-EN.pdf,1977-05-24,False,True,False,3
816346,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2006,1977-05-24,4,1977,5,24,S,,,PV.2006,,S_1977_PV.2006_,S_1977_PV.2006_speeches.pdf,224238.0,S/PV.2006,English,https://digitallibrary.un.org/record/224238/files/S_PV-2006-EN.pdf,1977-05-24,False,True,False,3
816413,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2010,1977-05-26,4,1977,5,26,S,,,PV.2010,,S_1977_PV.2010_,S_1977_PV.2010_speeches.pdf,224242.0,S/PV.2010,English,https://digitallibrary.un.org/record/224242/files/S_PV-2010-EN.pdf,1977-05-26,False,True,False,3
815757,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2012,1977-06-15,4,1977,6,15,S,,,PV.2012,,S_1977_PV.2012_,S_1977_PV.2012_speeches.pdf,224244.0,S/PV.2012,English,https://digitallibrary.un.org/record/224244/files/S_PV-2012-EN.pdf,1977-06-15,False,True,False,3
815758,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2028,1977-09-01,4,1977,9,1,S,,,PV.2028,,S_1977_PV.2028_,S_1977_PV.2028_speeches.pdf,224260.0,S/PV.2028,English,https://digitallibrary.un.org/record/224260/files/S_PV-2028-EN.pdf,1977-09-01,False,True,False,3
816144,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2034,1977-09-29,4,1977,9,29,S,,,PV.2034,,S_1977_PV.2034_,S_1977_PV.2034_speeches.pdf,224266.0,S/PV.2034,English,https://digitallibrary.un.org/record/224266/files/S_PV-2034-EN.pdf,1977-09-29,False,True,False,3
816414,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2035,1977-10-21,4,1977,10,21,S,,,PV.2035,,S_1977_PV.2035_,S_1977_PV.2035_speeches.pdf,224267.0,S/PV.2035,English,https://digitallibrary.un.org/record/224267/files/S_PV-2035-EN.pdf,1977-10-21,False,True,False,3
815639,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2046,1977-11-04,4,1977,11,4,S,,,PV.2046,,S_1977_PV.2046_,S_1977_PV.2046_speeches.pdf,224278.0,S/PV.2046,English,https://digitallibrary.un.org/record/224278/files/S_PV-2046-EN.pdf,1977-11-04,False,True,False,3
816415,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2051,1977-11-30,4,1977,11,30,S,,,PV.2051,,S_1977_PV.2051_,S_1977_PV.2051_speeches.pdf,224283.0,S/PV.2051,English,https://digitallibrary.un.org/record/224283/files/S_PV.2051-EN.pdf,1977-11-30,False,True,False,3
815759,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2055,1977-12-16,4,1977,12,16,S,,,PV.2055,,S_1977_PV.2055_,S_1977_PV.2055_speeches.pdf,224287.0,S/PV.2055,English,https://digitallibrary.un.org/record/224287/files/S_PV.2055-EN.pdf,1977-12-16,False,True,False,3
812991,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2075,1978-03-19,4,1978,3,19,S,,,PV.2075,,S_1978_PV.2075_,S_1978_PV.2075_speeches.pdf,19294.0,S/PV.2075,English,https://digitallibrary.un.org/record/19294/files/S_PV-2075-EN.pdf,1978-03-19,False,True,False,3
812990,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2074,1978-03-19,4,1978,3,19,S,,,PV.2074,,S_1978_PV.2074_,S_1978_PV.2074_speeches.pdf,224880.0,S/PV.2074,English,https://digitallibrary.un.org/record/224880/files/S_PV-2074-EN.pdf,1978-03-19,False,True,False,3
812992,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2076,1978-05-03,4,1978,5,3,S,,,PV.2076,,S_1978_PV.2076_,S_1978_PV.2076_speeches.pdf,19295.0,S/PV.2076,English,https://digitallibrary.un.org/record/19295/files/S_PV-2076-EN.pdf,1978-05-03,False,True,False,3
813099,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2079,1978-05-31,4,1978,5,31,S,,,PV.2079,,S_1978_PV.2079_,S_1978_PV.2079_speeches.pdf,19298.0,S/PV.2079,English,https://digitallibrary.un.org/record/19298/files/S_PV-2079-EN.pdf,1978-05-31,False,True,False,3
812702,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2082,1978-07-27,4,1978,7,27,S,,,PV.2082,,S_1978_PV.2082_,S_1978_PV.2082_speeches.pdf,19299.0,S/PV.2082,English,https://digitallibrary.un.org/record/19299/files/S_PV-2082-EN.pdf,1978-07-27,False,True,False,3
813100,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2085,1978-09-18,4,1978,9,18,S,,,PV.2085,,S_1978_PV.2085_,S_1978_PV.2085_speeches.pdf,19300.0,S/PV.2085,English,https://digitallibrary.un.org/record/19300/files/S_PV-2085-EN.pdf,1978-09-18,False,True,False,3
814141,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2087,1978-09-29,4,1978,9,29,S,,,PV.2087,,S_1978_PV.2087_,S_1978_PV.2087_speeches.pdf,19301.0,S/PV.2087,English,https://digitallibrary.un.org/record/19301/files/S_PV-2087-EN.pdf,1978-09-29,False,True,False,3
813101,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2106,1978-12-08,4,1978,12,8,S,,,PV.2106,,S_1978_PV.2106_,S_1978_PV.2106_speeches.pdf,19311.0,S/PV.2106,English,https://digitallibrary.un.org/record/19311/files/S_PV-2106-EN.pdf,1978-12-08,False,True,False,3
809557,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2113,1979-01-19,4,1979,1,19,S,,,PV.2113,,S_1979_PV.2113_,S_1979_PV.2113_speeches.pdf,5812.0,S/PV.2113,English,https://digitallibrary.un.org/record/5812/files/S_PV-2113-EN.pdf,1979-01-19,False,True,False,3
809558,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2146,1979-05-31,4,1979,5,31,S,,,PV.2146,,S_1979_PV.2146_,S_1979_PV.2146_speeches.pdf,2950.0,S/PV.2146,English,https://digitallibrary.un.org/record/2950/files/S_PV-2146-EN.pdf,1979-05-31,False,True,False,3
809559,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2147,1979-06-12,4,1979,6,12,S,,,PV.2147,,S_1979_PV.2147_,S_1979_PV.2147_speeches.pdf,2952.0,S/PV.2147,English,https://digitallibrary.un.org/record/2952/files/S_PV-2147-EN.pdf,1979-06-12,False,True,False,3
809560,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2150,1979-06-15,4,1979,6,15,S,,,PV.2150,,S_1979_PV.2150_,S_1979_PV.2150_speeches.pdf,2953.0,S/PV.2150,English,https://digitallibrary.un.org/record/2953/files/S_PV-2150-EN.pdf,1979-06-15,False,True,False,3
809561,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2172,1979-11-27,4,1979,11,27,S,,,PV.2172,,S_1979_PV.2172_,S_1979_PV.2172_speeches.pdf,5816.0,S/PV.2172,English,https://digitallibrary.un.org/record/5816/files/S_PV-2172-EN.pdf,1979-11-27,False,True,False,3
809562,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2178,1979-12-04,4,1979,12,4,S,,,PV.2178,,S_1979_PV.2178_,S_1979_PV.2178_speeches.pdf,5822.0,S/PV.2178,English,https://digitallibrary.un.org/record/5822/files/S_PV-2178-EN.pdf,1979-12-04,False,True,False,3
809563,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2179,1979-12-14,4,1979,12,14,S,,,PV.2179,,S_1979_PV.2179_,S_1979_PV.2179_speeches.pdf,10486.0,S/PV.2179,English,https://digitallibrary.un.org/record/10486/files/S_PV.2179-EN.pdf,1979-12-14,False,True,False,3
809564,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2180,1979-12-19,4,1979,12,19,S,,,PV.2180,,S_1979_PV.2180_,S_1979_PV.2180_speeches.pdf,10488.0,S/PV.2180,English,https://digitallibrary.un.org/record/10488/files/S_PV-2180-EN.pdf,1979-12-19,False,True,False,3
809565,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2181,1979-12-21,4,1979,12,21,S,,,PV.2181,,S_1979_PV.2181_,S_1979_PV.2181_speeches.pdf,10489.0,S/PV.2181,English,https://digitallibrary.un.org/record/10489/files/S_PV-2181-EN.pdf,1979-12-21,False,True,False,3
809566,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2182,1979-12-29,4,1979,12,29,S,,,PV.2182,,S_1979_PV.2182_,S_1979_PV.2182_speeches.pdf,10490.0,S/PV.2182,English,https://digitallibrary.un.org/record/10490/files/S_PV-2182-EN.pdf,1979-12-29,False,True,False,3
807487,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2191andAdd.1,1980-01-11,4,1980,1,11,S,,,PV.2191,ANDADD.1,S_1980_PV.2191_ANDADD.1_,S_1980_PV.2191_ANDADD.1_speeches.pdf,549704.0,S/PV.2191ANDAdd.1,English,https://digitallibrary.un.org/record/549704/files/S_PV.2191ANDAdd.1--S_PV.2191--S_PV.2191_Add.1-EN.pdf,1980-01-11,False,True,False,3
807490,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2212,1980-04-13,4,1980,4,13,S,,,PV.2212,,S_1980_PV.2212_,S_1980_PV.2212_speeches.pdf,12370.0,S/PV.2212,English,https://digitallibrary.un.org/record/12370/files/S_PV-2212-EN.pdf,1980-04-13,False,True,False,3
807491,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.2213,1980-04-14,4,1980,4,14,S,,,PV.2213,,S_1980_PV.2213_,S_1980_PV.2213_speeches.pdf,12371.0,S/PV.2213,English,https://digitallibrary.un.org/record/12371/files/S_PV-2213-EN.pdf,1980-04-14,False,True,False,3
