record_id,speaker,speaker_organization,document_symbol,date,sg_number,year,month,day,body,sub_body,doc_number,doc_type,add_part,file_prefix,file_name_pdf,record_id_document,document_symbol_found,lang_field,doc_url,date_document
827473,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1744,1973-10-09,4,1973,10,9,S,,,PV.1744,,S_1973_PV.1744_,S_1973_PV.1744_speeches.pdf,13904.0,S/PV.1744,English,https://digitallibrary.un.org/record/13904/files/S_PV-1744-EN.pdf,1973-10-09
1653814,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,E/SR.1859,1973-07-04,4,1973,7,4,E,,,SR.1859,,E_1973_SR.1859_,E_1973_SR.1859_speeches.pdf,,E/SR.1859,English,https://digitallibrary.un.org/record/3799195/files/E_SR-1859-EN.pdf?ln=en,
827474,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1725,1973-06-14,4,1973,6,14,S,,,PV.1725,,S_1973_PV.1725_,S_1973_PV.1725_speeches.pdf,15883.0,S/PV.1725,English,https://digitallibrary.un.org/record/15883/files/S_PV-1725-EN.pdf,1973-06-14
827475,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1721,1973-06-11,4,1973,6,11,S,,,PV.1721,,S_1973_PV.1721_,S_1973_PV.1721_speeches.pdf,15881.0,S/PV.1721,English,https://digitallibrary.un.org/record/15881/files/S_PV-1721-EN.pdf,1973-06-11
827476,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1717,1973-06-06,4,1973,6,6,S,,,PV.1717,,S_1973_PV.1717_,S_1973_PV.1717_speeches.pdf,93413.0,S/PV.1717,English,https://digitallibrary.un.org/record/93413/files/S_PV-1717-EN.pdf,1973-06-06
1664395,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,E/SR.1857,1973-05-18,4,1973,5,18,E,,,SR.1857,,E_1973_SR.1857_,E_1973_SR.1857_speeches.pdf,,E/SR.1857,English,https://digitallibrary.un.org/record/3799194/files/E_SR-1857-EN.pdf?ln=en,
827466,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1710,1973-04-20,4,1973,4,20,S,,,PV.1710,,S_1973_PV.1710_,S_1973_PV.1710_speeches.pdf,579177.0,S/PV.1710,English,https://digitallibrary.un.org/record/579177/files/S_PV-1710-EN.pdf,1973-04-20
827481,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1703,1973-03-21,4,1973,3,21,S,,,PV.1703,,S_1973_PV.1703_,S_1973_PV.1703_speeches.pdf,579159.0,S/PV.1703,English,https://digitallibrary.un.org/record/579159/files/S_PV.1703-EN.pdf,1973-03-21
827480,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1701,1973-03-20,4,1973,3,20,S,,,PV.1701,,S_1973_PV.1701_,S_1973_PV.1701_speeches.pdf,579158.0,S/PV.1701,English,https://digitallibrary.un.org/record/579158/files/S_PV-1701-EN.pdf,1973-03-20
827479,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1695,1973-03-15,4,1973,3,15,S,,,PV.1695,,S_1973_PV.1695_,S_1973_PV.1695_speeches.pdf,558138.0,S/PV.1695,English,https://digitallibrary.un.org/record/558138/files/S_PV.1695-EN.pdf,1973-03-15
832101,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1678,1972-11-28,4,1972,11,28,S,,,PV.1678,,S_1972_PV.1678_,S_1972_PV.1678_speeches.pdf,488765.0,S/PV.1678,English,https://digitallibrary.un.org/record/488765/files/S_PV-1678-EN.pdf,1972-11-28
832102,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1657,1972-08-01,4,1972,8,1,S,,,PV.1657,,S_1972_PV.1657_,S_1972_PV.1657_speeches.pdf,488763.0,S/PV.1657,English,https://digitallibrary.un.org/record/488763/files/S_PV-1657-EN.pdf,1972-08-01
832103,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1656,1972-07-31,4,1972,7,31,S,,,PV.1656,,S_1972_PV.1656_,S_1972_PV.1656_speeches.pdf,488762.0,S/PV.1656,English,https://digitallibrary.un.org/record/488762/files/S_PV-1656-EN.pdf,1972-07-31
3810627,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,E/SR.1819,1972-07-03,4,1972,7,3,E,,,SR.1819,,E_1972_SR.1819_,E_1972_SR.1819_speeches.pdf,825024.0,E/SR.1819,English,https://digitallibrary.un.org/record/825024/files/E_SR.1819-EN.pdf,1972-06-03
831584,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1646,1972-06-15,4,1972,6,15,S,,,PV.1646,,S_1972_PV.1646_,S_1972_PV.1646_speeches.pdf,586114.0,S/PV.1646,English,https://digitallibrary.un.org/record/586114/files/S_PV-1646-EN.pdf,1972-06-15
831512,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1637,1972-02-03,4,1972,2,3,S,,,PV.1637,,S_1972_PV.1637_,S_1972_PV.1637_speeches.pdf,488755.0,S/PV.1637,English,https://digitallibrary.un.org/record/488755/files/S_PV-1637-EN.pdf,1972-02-03
831511,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1627,1972-01-28,4,1972,1,28,S,,,PV.1627,,S_1972_PV.1627_,S_1972_PV.1627_speeches.pdf,488686.0,S/PV.1627,English,https://digitallibrary.un.org/record/488686/files/S_PV.1627-EN.pdf,1972-01-28
832337,"Waldheim, Kurt, 1918-2007",UN. Secretary-General,S/PV.1625,1972-01-11,4,1972,1,11,S,,,PV.1625,,S_1972_PV.1625_,S_1972_PV.1625_speeches.pdf,586100.0,S/PV.1625,English,https://digitallibrary.un.org/record/586100/files/S_PV-1625-EN.pdf,1972-01-11
836281,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1558,1970-11-22,3,1970,11,22,S,,,PV.1558,,S_1970_PV.1558_,S_1970_PV.1558_speeches.pdf,584847.0,S/PV.1558,English,https://digitallibrary.un.org/record/584847/files/S_PV-1558-EN.pdf,1970-11-23
837205,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1556,1970-11-10,3,1970,11,10,S,,,PV.1556,,S_1970_PV.1556_,S_1970_PV.1556_speeches.pdf,584810.0,S/PV.1556,English,https://digitallibrary.un.org/record/584810/files/S_PV.1556-EN.pdf,1970-11-10
837081,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1551,1970-09-05,3,1970,9,5,S,,,PV.1551,,S_1970_PV.1551_,S_1970_PV.1551_speeches.pdf,584675.0,S/PV.1551,English,https://digitallibrary.un.org/record/584675/files/S_PV-1551-EN.pdf,1970-09-05
3814436,"Thant, U, 1909-1974",UN. Secretary-General,E/SR.1696,1970-07-06,3,1970,7,6,E,,,SR.1696,,E_1970_SR.1696_,E_1970_SR.1696_speeches.pdf,826733.0,E/SR.1696,English,https://digitallibrary.un.org/record/826733/files/E_SR.1696-EN.pdf,1970-07-06
837080,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1538,1970-05-12,3,1970,5,12,S,,,PV.1538,,S_1970_PV.1538_,S_1970_PV.1538_speeches.pdf,584336.0,S/PV.1538,English,https://digitallibrary.un.org/record/584336/files/S_PV-1538-EN.pdf,1970-05-12
837079,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1537,1970-05-12,3,1970,5,12,S,,,PV.1537,,S_1970_PV.1537_,S_1970_PV.1537_speeches.pdf,584335.0,S/PV.1537,English,https://digitallibrary.un.org/record/584335/files/S_PV-1537-EN.pdf,1970-05-12
838020,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1512,1969-09-15,3,1969,9,15,S,,,PV.1512,,S_1969_PV.1512_,S_1969_PV.1512_speeches.pdf,580410.0,S/PV.1512,English,https://digitallibrary.un.org/record/580410/files/S_PV.1512-EN.pdf,1969-09-15
838536,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1469,1969-03-28,3,1969,3,28,S,,,PV.1469,,S_1969_PV.1469_,S_1969_PV.1469_speeches.pdf,580288.0,S/PV.1469,English,https://digitallibrary.un.org/record/580288/files/S_PV-1469-EN.pdf,1969-03-28
839007,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1461,1968-12-30,3,1968,12,30,S,,,PV.1461,,S_1968_PV.1461_,S_1968_PV.1461_speeches.pdf,582027.0,S/PV.1461,English,https://digitallibrary.un.org/record/582027/files/S_PV-1461-EN.pdf,1968-12-30
840510,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1459,1968-12-10,3,1968,12,10,S,,,PV.1459,,S_1968_PV.1459_,S_1968_PV.1459_speeches.pdf,582025.0,S/PV.1459,English,https://digitallibrary.un.org/record/582025/files/S_PV-1459-EN.pdf,1968-12-10
839912,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1454,1968-09-27,3,1968,9,27,S,,,PV.1454,,S_1968_PV.1454_,S_1968_PV.1454_speeches.pdf,582020.0,S/PV.1454,English,https://digitallibrary.un.org/record/582020/files/S_PV-1454-EN.pdf,1968-09-27
840053,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1449,1968-09-10,3,1968,9,10,S,,,PV.1449,,S_1968_PV.1449_,S_1968_PV.1449_speeches.pdf,582015.0,S/PV.1449,English,https://digitallibrary.un.org/record/582015/files/S_PV-1449-EN.pdf,1968-09-10
840054,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1448,1968-09-08,3,1968,9,8,S,,,PV.1448,,S_1968_PV.1448_,S_1968_PV.1448_speeches.pdf,582014.0,S/PV.1448,English,https://digitallibrary.un.org/record/582014/files/S_PV-1448-EN.pdf,1968-09-08
3835747,"Thant, U, 1909-1974",UN. Secretary-General,E/SR.1531,1968-07-08,3,1968,7,8,E,,,SR.1531,,E_1968_SR.1531_,E_1968_SR.1531_speeches.pdf,825356.0,E/SR.1531,English,https://digitallibrary.un.org/record/825356/files/E_SR.1531-EN.pdf,1968-09
839909,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1419,1968-05-02,3,1968,5,2,S,,,PV.1419,,S_1968_PV.1419_,S_1968_PV.1419_speeches.pdf,581871.0,S/PV.1419,English,https://digitallibrary.un.org/record/581871/files/S_PV-1419-EN.pdf,1968-05-01
849915,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1386,1967-12-22,3,1967,12,22,S,,,PV.1386,,S_1967_PV.1386_,S_1967_PV.1386_speeches.pdf,587215.0,S/PV.1386,English,https://digitallibrary.un.org/record/587215/files/S_PV-1386-EN.pdf,1967-12-22
850529,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1371,1967-10-25,3,1967,10,25,S,,,PV.1371,,S_1967_PV.1371_,S_1967_PV.1371_speeches.pdf,587197.0,S/PV.1371,English,https://digitallibrary.un.org/record/587197/files/S_PV-1371-EN.pdf,1967-10-25
3840854,"Thant, U, 1909-1974",UN. Secretary-General,E/SR.1480,1967-07-11,3,1967,7,11,E,,,SR.1480,,E_1967_SR.1480_,E_1967_SR.1480_speeches.pdf,825239.0,E/SR.1480,English,https://digitallibrary.un.org/record/825239/files/E_SR.1480-EN.pdf,1967-07-11
850528,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1366,1967-07-09,3,1967,7,9,S,,,PV.1366,,S_1967_PV.1366_,S_1967_PV.1366_speeches.pdf,587077.0,S/PV.1366,English,https://digitallibrary.un.org/record/587077/files/S_PV-1366-EN.pdf,1967-07-09
850527,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1365,1967-07-08,3,1967,7,8,S,,,PV.1365,,S_1967_PV.1365_,S_1967_PV.1365_speeches.pdf,587076.0,S/PV.1365,English,https://digitallibrary.un.org/record/587076/files/S_PV-1365-EN.pdf,1967-07-08
850526,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1361,1967-06-14,3,1967,6,14,S,,,PV.1361,,S_1967_PV.1361_,S_1967_PV.1361_speeches.pdf,587025.0,S/PV.1361,English,https://digitallibrary.un.org/record/587025/files/S_PV-1361-EN.pdf,1967-06-14
850525,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1357,1967-06-11,3,1967,6,11,S,,,PV.1357,,S_1967_PV.1357_,S_1967_PV.1357_speeches.pdf,586965.0,S/PV.1357,English,https://digitallibrary.un.org/record/586965/files/S_PV-1357-EN.pdf,1967-06-11
850524,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1356,1967-06-10,3,1967,6,10,S,,,PV.1356,,S_1967_PV.1356_,S_1967_PV.1356_speeches.pdf,586960.0,S/PV.1356,English,https://digitallibrary.un.org/record/586960/files/S_PV-1356-EN.pdf,1967-06-10
850523,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1355,1967-06-10,3,1967,6,10,S,,,PV.1355,,S_1967_PV.1355_,S_1967_PV.1355_speeches.pdf,586958.0,S/PV.1355,English,https://digitallibrary.un.org/record/586958/files/S_PV-1355-EN.pdf,1967-06-10
850522,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1354,1967-06-10,3,1967,6,10,S,,,PV.1354,,S_1967_PV.1354_,S_1967_PV.1354_speeches.pdf,586893.0,S/PV.1354,English,https://digitallibrary.un.org/record/586893/files/S_PV-1354-EN.pdf,1967-06-10
850521,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1353,1967-06-09,3,1967,6,9,S,,,PV.1353,,S_1967_PV.1353_,S_1967_PV.1353_speeches.pdf,520217.0,S/PV.1353,English,https://digitallibrary.un.org/record/520217/files/S_PV-1353-EN.pdf,1967-06-09
850520,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1352,1967-06-09,3,1967,6,9,S,,,PV.1352,,S_1967_PV.1352_,S_1967_PV.1352_speeches.pdf,586892.0,S/PV.1352,English,https://digitallibrary.un.org/record/586892/files/S_PV-1352-EN.pdf,1967-06-09
850519,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1351,1967-06-08,3,1967,6,8,S,,,PV.1351,,S_1967_PV.1351_,S_1967_PV.1351_speeches.pdf,520216.0,S/PV.1351,English,https://digitallibrary.un.org/record/520216/files/S_PV-1351-EN.pdf,1967-06-08
850518,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1350,1967-06-07,3,1967,6,7,S,,,PV.1350,,S_1967_PV.1350_,S_1967_PV.1350_speeches.pdf,586891.0,S/PV.1350,English,https://digitallibrary.un.org/record/586891/files/S_PV-1350-EN.pdf,1967-06-07
850517,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1349,1967-06-07,3,1967,6,7,S,,,PV.1349,,S_1967_PV.1349_,S_1967_PV.1349_speeches.pdf,586351.0,S/PV.1349,English,https://digitallibrary.un.org/record/586351/files/S_PV-1349-EN.pdf,1967-06-07
850516,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1347,1967-06-05,3,1967,6,5,S,,,PV.1347,,S_1967_PV.1347_,S_1967_PV.1347_speeches.pdf,586350.0,S/PV.1347,English,https://digitallibrary.un.org/record/586350/files/S_PV-1347-EN.pdf,1967-06-05
853905,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1326,1966-11-23,3,1966,11,23,S,,,PV.1326,,S_1966_PV.1326_,S_1966_PV.1326_speeches.pdf,581659.0,S/PV.1326,English,https://digitallibrary.un.org/record/581659/files/S_PV-1326-EN.pdf,1966-11-23
853904,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1325,1966-11-21,3,1966,11,21,S,,,PV.1325,,S_1966_PV.1325_,S_1966_PV.1325_speeches.pdf,581657.0,S/PV.1325,English,https://digitallibrary.un.org/record/581657/files/S_PV-1325-EN.pdf,1966-11-21
853903,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1320,1966-11-16,3,1966,11,16,S,,,PV.1320,,S_1966_PV.1320_,S_1966_PV.1320_speeches.pdf,581598.0,S/PV.1320,English,https://digitallibrary.un.org/record/581598/files/S_PV-1320-EN.pdf,1966-11-16
853349,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1312,1966-10-28,3,1966,10,28,S,,,PV.1312,,S_1966_PV.1312_,S_1966_PV.1312_speeches.pdf,581560.0,S/PV.1312,English,https://digitallibrary.un.org/record/581560/files/S_PV-1312-EN.pdf,1966-10-28
853348,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1309,1966-10-20,3,1966,10,20,S,,,PV.1309,,S_1966_PV.1309_,S_1966_PV.1309_speeches.pdf,581557.0,S/PV.1309,English,https://digitallibrary.un.org/record/581557/files/S_PV-1309-EN.pdf,1966-10-20
853347,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1308,1966-10-17,3,1966,10,17,S,,,PV.1308,,S_1966_PV.1308_,S_1966_PV.1308_speeches.pdf,581556.0,S/PV.1308,English,https://digitallibrary.un.org/record/581556/files/S_PV-1308-EN.pdf,1966-10-17
3850033,"Thant, U, 1909-1974",UN. Secretary-General,E/SR.1421,1966-07-05,3,1966,7,5,E,,,SR.1421,,E_1966_SR.1421_,E_1966_SR.1421_speeches.pdf,819412.0,E/SR.1421,English,https://digitallibrary.un.org/record/819412/files/E_SR.1421-EN.pdf,1966-07-05
852249,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1280,1966-05-18,3,1966,5,18,S,,,PV.1280,,S_1966_PV.1280_,S_1966_PV.1280_speeches.pdf,581418.0,S/PV.1280,English,https://digitallibrary.un.org/record/581418/files/S_PV-1280-EN.pdf,1966-05-18
852532,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1275,1966-03-16,3,1966,3,16,S,,,PV.1275,,S_1966_PV.1275_,S_1966_PV.1275_speeches.pdf,581413.0,S/PV.1275,English,https://digitallibrary.un.org/record/581413/files/S_PV-1275-EN.pdf,1966-03-16
1288215,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1270,1965-12-17,3,1965,12,17,S,,,PV.1270,,S_1965_PV.1270_,S_1965_PV.1270_speeches.pdf,593142.0,S/PV.1270,English,https://digitallibrary.un.org/record/593142/files/S_PV-1270-EN.pdf,1965-12-17
1288593,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1252,1965-11-05,3,1965,11,5,S,,,PV.1252,,S_1965_PV.1252_,S_1965_PV.1252_speeches.pdf,592916.0,S/PV.1252,English,https://digitallibrary.un.org/record/592916/files/S_PV-1252-EN.pdf,1965-11-05
1288567,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1242,1965-09-20,3,1965,9,20,S,,,PV.1242,,S_1965_PV.1242_,S_1965_PV.1242_speeches.pdf,592904.0,S/PV.1242,English,https://digitallibrary.un.org/record/592904/files/S_PV-1242-EN.pdf,1965-09-20
1288599,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1239,1965-09-17,3,1965,9,17,S,,,PV.1239,,S_1965_PV.1239_,S_1965_PV.1239_speeches.pdf,592892.0,S/PV.1239,English,https://digitallibrary.un.org/record/592892/files/S_PV-1239-EN.pdf,1965-09-17
1288566,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1238,1965-09-06,3,1965,9,6,S,,,PV.1238,,S_1965_PV.1238_,S_1965_PV.1238_speeches.pdf,592852.0,S/PV.1238,English,https://digitallibrary.un.org/record/592852/files/S_PV-1238-EN.pdf,1965-09-06
3859363,"Thant, U, 1909-1974",UN. Secretary-General,E/SR.1373,1965-07-08,3,1965,7,8,E,,,SR.1373,,E_1965_SR.1373_,E_1965_SR.1373_speeches.pdf,826666.0,E/SR.1373,English,https://digitallibrary.un.org/record/826666/files/E_SR.1373-EN.pdf,1965-07-08
3859364,"Thant, U, 1909-1974",UN. Secretary-General,E/SR.1369,1965-07-05,3,1965,7,5,E,,,SR.1369,,E_1965_SR.1369_,E_1965_SR.1369_speeches.pdf,826653.0,E/SR.1369,English,https://digitallibrary.un.org/record/826653/files/E_SR.1369-EN.pdf,1965-07-05
1288228,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1228,1965-06-21,3,1965,6,21,S,,,PV.1228,,S_1965_PV.1228_,S_1965_PV.1228_speeches.pdf,592358.0,S/PV.1228,English,https://digitallibrary.un.org/record/592358/files/S_PV-1228-EN.pdf,1965-06-21
1288227,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1227,1965-06-18,3,1965,6,18,S,,,PV.1227,,S_1965_PV.1227_,S_1965_PV.1227_speeches.pdf,592357.0,S/PV.1227,English,https://digitallibrary.un.org/record/592357/files/S_PV-1227-EN.pdf,1965-06-18
1288226,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1223,1965-06-11,3,1965,6,11,S,,,PV.1223,,S_1965_PV.1223_,S_1965_PV.1223_speeches.pdf,592298.0,S/PV.1223,English,https://digitallibrary.un.org/record/592298/files/S_PV-1223-EN.pdf,1965-06-11
1288225,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1222,1965-06-09,3,1965,6,9,S,,,PV.1222,,S_1965_PV.1222_,S_1965_PV.1222_speeches.pdf,592295.0,S/PV.1222,English,https://digitallibrary.un.org/record/592295/files/S_PV-1222-EN.pdf,1965-06-09
1288224,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1217,1965-05-22,3,1965,5,22,S,,,PV.1217,,S_1965_PV.1217_,S_1965_PV.1217_speeches.pdf,588655.0,S/PV.1217,English,https://digitallibrary.un.org/record/588655/files/S_PV-1217-EN.pdf,1965-05-22
1288223,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1216,1965-05-22,3,1965,5,22,S,,,PV.1216,,S_1965_PV.1216_,S_1965_PV.1216_speeches.pdf,588568.0,S/PV.1216,English,https://digitallibrary.un.org/record/588568/files/S_PV-1216-EN.pdf,1965-05-22
1288222,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1215,1965-05-21,3,1965,5,21,S,,,PV.1215,,S_1965_PV.1215_,S_1965_PV.1215_speeches.pdf,588567.0,S/PV.1215,English,https://digitallibrary.un.org/record/588567/files/S_PV-1215-EN.pdf,1965-05-21
1288221,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1214,1965-05-21,3,1965,5,21,S,,,PV.1214,,S_1965_PV.1214_,S_1965_PV.1214_speeches.pdf,587712.0,S/PV.1214,English,https://digitallibrary.un.org/record/587712/files/S_PV-1214-EN.pdf,1965-05-21
1288220,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1212,1965-05-19,3,1965,5,19,S,,,PV.1212,,S_1965_PV.1212_,S_1965_PV.1212_speeches.pdf,587708.0,S/PV.1212,English,https://digitallibrary.un.org/record/587708/files/S_PV-1212-EN.pdf,1965-05-19
1288219,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1209,1965-05-14,3,1965,5,14,S,,,PV.1209,,S_1965_PV.1209_,S_1965_PV.1209_speeches.pdf,587658.0,S/PV.1209,English,https://digitallibrary.un.org/record/587658/files/S_PV-1209-EN.pdf,1965-05-14
1288217,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1208,1965-05-14,3,1965,5,14,S,,,PV.1208,,S_1965_PV.1208_,S_1965_PV.1208_speeches.pdf,587656.0,S/PV.1208,English,https://digitallibrary.un.org/record/587656/files/S_PV-1208-EN.pdf,1965-05-14
1288216,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1207,1965-05-13,3,1965,5,13,S,,,PV.1207,,S_1965_PV.1207_,S_1965_PV.1207_speeches.pdf,587653.0,S/PV.1207,English,https://digitallibrary.un.org/record/587653/files/S_PV-1207-EN.pdf,1965-05-13
1316215,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1162,1964-11-16,3,1964,11,16,S,,,PV.1162,,S_1964_PV.1162_,S_1964_PV.1162_speeches.pdf,608222.0,S/PV.1162,English,https://digitallibrary.un.org/record/608222/files/S_PV-1162-EN.pdf,1964-11-16
1317188,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1159,1964-09-25,3,1964,9,25,S,,,PV.1159,,S_1964_PV.1159_,S_1964_PV.1159_speeches.pdf,608148.0,S/PV.1159,English,https://digitallibrary.un.org/record/608148/files/S_PV-1159-EN.pdf,1964-09-25
1314187,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1151,1964-09-16,3,1964,9,16,S,,,PV.1151,,S_1964_PV.1151_,S_1964_PV.1151_speeches.pdf,608140.0,S/PV.1151,English,https://digitallibrary.un.org/record/608140/files/S_PV-1151-EN.pdf,1964-09-16
1289692,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1144,1964-09-09,3,1964,9,9,S,,,PV.1144,,S_1964_PV.1144_,S_1964_PV.1144_speeches.pdf,608125.0,S/PV.1144,English,https://digitallibrary.un.org/record/608125/files/S_PV-1144-EN.pdf,1964-09-09
1313203,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1143,1964-08-09,3,1964,8,9,S,,,PV.1143,,S_1964_PV.1143_,S_1964_PV.1143_speeches.pdf,608124.0,S/PV.1143,English,https://digitallibrary.un.org/record/608124/files/S_PV-1143-EN.pdf,1964-08-09
1313204,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1135,1964-06-18,3,1964,6,18,S,,,PV.1135,,S_1964_PV.1135_,S_1964_PV.1135_speeches.pdf,608080.0,S/PV.1135,English,https://digitallibrary.un.org/record/608080/files/S_PV-1135-EN.pdf,1964-06-18
1313202,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1126,1964-06-04,3,1964,6,4,S,,,PV.1126,,S_1964_PV.1126_,S_1964_PV.1126_speeches.pdf,608014.0,S/PV.1126,English,https://digitallibrary.un.org/record/608014/files/S_PV-1126-EN.pdf,1964-06-04
1290800,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1123,1964-05-27,3,1964,5,27,S,,,PV.1123,,S_1964_PV.1123_,S_1964_PV.1123_speeches.pdf,608007.0,S/PV.1123,English,https://digitallibrary.un.org/record/608007/files/S_PV.1123-EN.pdf,1964-05-27
1289689,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1121,1964-05-25,3,1964,5,25,S,,,PV.1121,,S_1964_PV.1121_,S_1964_PV.1121_speeches.pdf,608005.0,S/PV.1121,English,https://digitallibrary.un.org/record/608005/files/S_PV-1121-EN.pdf,1964-05-25
1314186,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1103,1964-03-13,3,1964,3,13,S,,,PV.1103,,S_1964_PV.1103_,S_1964_PV.1103_speeches.pdf,607474.0,S/PV.1103,English,https://digitallibrary.un.org/record/607474/files/S_PV.1103-EN.pdf,1964-03-13
1317186,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1102,1964-03-04,3,1964,3,4,S,,,PV.1102,,S_1964_PV.1102_,S_1964_PV.1102_speeches.pdf,607472.0,S/PV.1102,English,https://digitallibrary.un.org/record/607472/files/S_PV-1102-EN.pdf,1964-03-04
1317185,"Thant, U, 1909-1974",UN. Secretary-General,S/PV.1097,1964-02-25,3,1964,2,25,S,,,PV.1097,,S_1964_PV.1097_,S_1964_PV.1097_speeches.pdf,607299.0,S/PV.1097,English,https://digitallibrary.un.org/record/607299/files/S_PV-1097-EN.pdf,1964-02-25
3874304,"Thant, U, 1909-1974",UN. Secretary-General,E/SR.1274,1963-07-09,3,1963,7,9,E,,,SR.1274,,E_1963_SR.1274_,E_1963_SR.1274_speeches.pdf,819389.0,E/SR.1274,English,https://digitallibrary.un.org/record/819389/files/E_SR.1274-EN.pdf,1963-07-09
3874282,"Thant, U, 1909-1974",UN. Secretary-General,E/SR.1271,1963-07-08,3,1963,7,8,E,,,SR.1271,,E_1963_SR.1271_,E_1963_SR.1271_speeches.pdf,819359.0,E/SR.1271,English,https://digitallibrary.un.org/record/819359/files/E_SR.1271-EN.pdf,1963-07-08
